condition,model_type,params,mean,se_mean,sd,2.5%,5%,10%,20%,30%,40%,50%,60%,70%,80%,90%,95%,97.5%,n_eff,Rhat
"Hypertension, Pulmonary",allages,"Omega[1,3]",-0.095,0.001,0.071,-0.233,-0.212,-0.187,-0.154,-0.132,-0.114,-0.096,-0.078,-0.059,-0.035,-0.001,0.023,0.049,2662.9,1
"Hypertension, Pulmonary",allages,"Omega[1,4]",0.364,0.001,0.069,0.223,0.250,0.274,0.307,0.330,0.349,0.368,0.383,0.401,0.421,0.451,0.475,0.492,2481.6,1
"Hypertension, Pulmonary",allages,"Omega[1,5]",0.073,0.001,0.074,-0.072,-0.051,-0.024,0.010,0.034,0.053,0.073,0.091,0.112,0.137,0.170,0.196,0.216,2732.2,1
"Hypertension, Pulmonary",allages,"Omega[1,6]",-0.038,0.001,0.080,-0.192,-0.168,-0.142,-0.105,-0.079,-0.058,-0.037,-0.018,0.004,0.030,0.063,0.093,0.120,3232.1,1
"Hypertension, Pulmonary",allages,"Omega[2,3]",0.204,0.001,0.059,0.090,0.108,0.129,0.155,0.175,0.189,0.204,0.219,0.236,0.255,0.278,0.301,0.316,3832.7,1
"Hypertension, Pulmonary",allages,"Omega[2,4]",0.421,0.001,0.059,0.302,0.322,0.344,0.372,0.391,0.407,0.421,0.438,0.454,0.472,0.496,0.515,0.530,3247.8,1
"Hypertension, Pulmonary",allages,"Omega[2,5]",0.282,0.001,0.064,0.157,0.176,0.201,0.230,0.249,0.267,0.282,0.298,0.314,0.335,0.366,0.388,0.405,3585.9,1
"Hypertension, Pulmonary",allages,"Omega[2,6]",0.102,0.001,0.073,-0.042,-0.017,0.007,0.040,0.063,0.085,0.101,0.122,0.141,0.162,0.193,0.221,0.248,3814.2,1
"Hypertension, Pulmonary",allages,"Omega[3,4]",0.071,0.001,0.065,-0.055,-0.034,-0.011,0.017,0.038,0.055,0.071,0.086,0.104,0.124,0.154,0.178,0.198,4018.2,1
"Hypertension, Pulmonary",allages,"Omega[3,5]",0.118,0.001,0.065,-0.012,0.011,0.035,0.062,0.083,0.101,0.118,0.135,0.152,0.173,0.201,0.222,0.244,4678,1
"Hypertension, Pulmonary",allages,"Omega[3,6]",0.211,0.001,0.069,0.073,0.098,0.123,0.154,0.175,0.195,0.212,0.229,0.249,0.270,0.301,0.323,0.343,4188.5,1
"Hypertension, Pulmonary",allages,"Omega[4,5]",0.066,0.001,0.069,-0.068,-0.049,-0.021,0.007,0.030,0.050,0.067,0.084,0.102,0.125,0.155,0.180,0.200,3601.5,1
"Hypertension, Pulmonary",allages,"Omega[4,6]",-0.115,0.001,0.076,-0.259,-0.238,-0.212,-0.181,-0.157,-0.137,-0.116,-0.096,-0.075,-0.050,-0.015,0.010,0.035,3667,1
"Hypertension, Pulmonary",allages,"Omega[5,6]",0.142,0.001,0.075,-0.007,0.019,0.046,0.078,0.102,0.124,0.143,0.162,0.182,0.205,0.237,0.260,0.284,4043.5,1
Parkinson's disease (all),allages,"Omega[1,2]",0.223,0.000,0.022,0.178,0.186,0.194,0.204,0.212,0.217,0.223,0.228,0.234,0.241,0.251,0.259,0.266,2604.4,1
Parkinson's disease (all),allages,"Omega[1,3]",0.022,0.000,0.023,-0.020,-0.014,-0.007,0.003,0.010,0.017,0.022,0.028,0.034,0.042,0.052,0.059,0.067,2842,1
Parkinson's disease (all),allages,"Omega[1,4]",0.055,0.000,0.024,0.010,0.016,0.024,0.035,0.042,0.049,0.055,0.061,0.067,0.075,0.085,0.094,0.100,2757.4,1
Parkinson's disease (all),allages,"Omega[1,5]",0.378,0.000,0.022,0.335,0.342,0.350,0.359,0.366,0.372,0.378,0.384,0.390,0.397,0.405,0.414,0.420,2160.2,1
Parkinson's disease (all),allages,"Omega[1,6]",0.129,0.001,0.027,0.076,0.085,0.095,0.107,0.115,0.123,0.130,0.137,0.144,0.152,0.164,0.174,0.181,2471.5,1
Parkinson's disease (all),allages,"Omega[2,3]",0.229,0.000,0.023,0.186,0.193,0.201,0.210,0.217,0.223,0.229,0.235,0.241,0.248,0.258,0.268,0.274,2594.3,1
Parkinson's disease (all),allages,"Omega[2,4]",0.236,0.000,0.023,0.190,0.199,0.207,0.217,0.224,0.230,0.236,0.242,0.248,0.255,0.265,0.274,0.282,2841.2,1
Parkinson's disease (all),allages,"Omega[2,5]",0.476,0.000,0.021,0.436,0.442,0.449,0.458,0.465,0.471,0.476,0.481,0.487,0.493,0.502,0.510,0.515,2827.4,1
Parkinson's disease (all),allages,"Omega[2,6]",0.209,0.001,0.027,0.157,0.165,0.175,0.186,0.195,0.202,0.209,0.216,0.224,0.233,0.245,0.254,0.263,2807.9,1
Parkinson's disease (all),allages,"Omega[3,4]",0.191,0.000,0.023,0.145,0.153,0.161,0.172,0.179,0.185,0.191,0.197,0.203,0.210,0.220,0.229,0.237,3293.6,1
Parkinson's disease (all),allages,"Omega[3,5]",0.039,0.000,0.025,-0.010,-0.002,0.008,0.019,0.026,0.033,0.039,0.045,0.052,0.059,0.070,0.079,0.087,3692.1,1
Parkinson's disease (all),allages,"Omega[3,6]",0.114,0.000,0.028,0.059,0.069,0.079,0.091,0.100,0.108,0.115,0.122,0.129,0.138,0.149,0.159,0.168,3337.4,1
Parkinson's disease (all),allages,"Omega[4,5]",-0.165,0.000,0.025,-0.216,-0.206,-0.197,-0.186,-0.178,-0.172,-0.166,-0.159,-0.152,-0.145,-0.132,-0.124,-0.116,2857.4,1
Parkinson's disease (all),allages,"Omega[4,6]",0.123,0.001,0.028,0.068,0.077,0.087,0.099,0.108,0.116,0.124,0.130,0.137,0.146,0.159,0.169,0.176,2953.3,1
Parkinson's disease (all),allages,"Omega[5,6]",0.079,0.001,0.030,0.022,0.031,0.041,0.054,0.064,0.072,0.079,0.087,0.095,0.104,0.118,0.129,0.138,2500.2,1
Psoriatic arthropathy,allages,"Omega[1,2]",0.264,0.000,0.026,0.212,0.220,0.230,0.241,0.250,0.257,0.264,0.271,0.278,0.286,0.297,0.306,0.316,3945.1,1
Psoriatic arthropathy,allages,"Omega[1,3]",0.407,0.000,0.027,0.354,0.362,0.372,0.385,0.393,0.400,0.407,0.414,0.421,0.430,0.442,0.452,0.459,3657.2,1
Psoriatic arthropathy,allages,"Omega[1,4]",0.223,0.000,0.032,0.161,0.171,0.182,0.197,0.207,0.216,0.223,0.231,0.239,0.249,0.263,0.274,0.285,4283.1,1
Psoriatic arthropathy,allages,"Omega[1,5]",0.172,0.000,0.033,0.107,0.117,0.130,0.145,0.155,0.163,0.171,0.180,0.188,0.199,0.215,0.225,0.236,4452.1,1
Psoriatic arthropathy,allages,"Omega[1,6]",0.187,0.001,0.039,0.111,0.124,0.138,0.154,0.167,0.177,0.186,0.197,0.207,0.219,0.236,0.252,0.264,3425.8,1
Psoriatic arthropathy,allages,"Omega[2,3]",0.106,0.000,0.030,0.049,0.058,0.069,0.081,0.090,0.098,0.106,0.114,0.122,0.132,0.145,0.156,0.167,3978.2,1
Psoriatic arthropathy,allages,"Omega[2,4]",0.084,0.001,0.032,0.021,0.030,0.043,0.057,0.067,0.076,0.084,0.092,0.101,0.111,0.127,0.138,0.147,3827.6,1
Psoriatic arthropathy,allages,"Omega[2,5]",0.023,0.001,0.035,-0.046,-0.035,-0.022,-0.006,0.005,0.014,0.024,0.032,0.042,0.054,0.068,0.079,0.089,4020.3,1
Psoriatic arthropathy,allages,"Omega[2,6]",0.372,0.001,0.036,0.300,0.311,0.324,0.342,0.354,0.364,0.373,0.382,0.391,0.403,0.418,0.431,0.443,3669.7,1
Psoriatic arthropathy,allages,"Omega[3,4]",0.176,0.001,0.034,0.109,0.120,0.132,0.149,0.158,0.167,0.176,0.185,0.194,0.205,0.219,0.230,0.240,3557.3,1
Psoriatic arthropathy,allages,"Omega[3,5]",0.139,0.001,0.037,0.067,0.079,0.092,0.109,0.120,0.130,0.140,0.149,0.158,0.171,0.185,0.199,0.210,3969.7,1
Psoriatic arthropathy,allages,"Omega[3,6]",0.159,0.001,0.041,0.079,0.092,0.105,0.124,0.138,0.150,0.160,0.170,0.180,0.194,0.211,0.227,0.240,2961.5,1
Psoriatic arthropathy,allages,"Omega[4,5]",0.170,0.001,0.036,0.101,0.112,0.125,0.140,0.152,0.161,0.170,0.179,0.188,0.200,0.216,0.229,0.241,3172.2,1
Psoriatic arthropathy,allages,"Omega[4,6]",0.116,0.001,0.042,0.031,0.047,0.062,0.080,0.094,0.105,0.116,0.126,0.138,0.151,0.169,0.185,0.197,3428.3,1
Psoriatic arthropathy,allages,"Omega[5,6]",0.082,0.001,0.042,-0.002,0.013,0.028,0.046,0.060,0.071,0.081,0.093,0.104,0.117,0.134,0.150,0.164,3438.3,1
Systemic Lupus Erythematosus,allages,"Omega[1,2]",0.233,0.001,0.048,0.141,0.152,0.172,0.193,0.209,0.221,0.234,0.246,0.258,0.274,0.294,0.310,0.327,3238.3,1
Systemic Lupus Erythematosus,allages,"Omega[1,3]",0.397,0.001,0.044,0.306,0.322,0.340,0.360,0.375,0.387,0.398,0.410,0.422,0.435,0.452,0.467,0.481,2199.1,1
Systemic Lupus Erythematosus,allages,"Omega[1,4]",0.354,0.001,0.047,0.263,0.275,0.293,0.314,0.329,0.342,0.354,0.366,0.379,0.394,0.415,0.430,0.444,2673.9,1
Systemic Lupus Erythematosus,allages,"Omega[1,5]",0.148,0.001,0.053,0.045,0.062,0.080,0.102,0.121,0.136,0.150,0.162,0.176,0.193,0.215,0.234,0.251,2479.3,1
Systemic Lupus Erythematosus,allages,"Omega[1,6]",0.165,0.001,0.055,0.055,0.074,0.096,0.120,0.137,0.151,0.165,0.179,0.195,0.212,0.235,0.254,0.271,3281.1,1
Systemic Lupus Erythematosus,allages,"Omega[2,3]",0.306,0.001,0.047,0.212,0.228,0.245,0.267,0.282,0.295,0.307,0.319,0.332,0.347,0.365,0.381,0.397,2932.1,1
Systemic Lupus Erythematosus,allages,"Omega[2,4]",0.170,0.001,0.050,0.070,0.087,0.105,0.127,0.144,0.158,0.171,0.183,0.197,0.211,0.233,0.250,0.267,3631.6,1
Systemic Lupus Erythematosus,allages,"Omega[2,5]",0.121,0.001,0.053,0.017,0.032,0.053,0.078,0.094,0.108,0.122,0.136,0.150,0.166,0.188,0.206,0.223,2494.7,1
Systemic Lupus Erythematosus,allages,"Omega[2,6]",0.090,0.001,0.055,-0.017,-0.002,0.019,0.044,0.061,0.076,0.089,0.104,0.119,0.136,0.158,0.179,0.196,2985.1,1
Systemic Lupus Erythematosus,allages,"Omega[3,4]",0.170,0.001,0.050,0.069,0.086,0.104,0.126,0.144,0.158,0.170,0.183,0.197,0.212,0.234,0.250,0.265,2738,1
Systemic Lupus Erythematosus,allages,"Omega[3,5]",-0.502,0.001,0.047,-0.587,-0.574,-0.560,-0.542,-0.528,-0.515,-0.503,-0.491,-0.478,-0.462,-0.442,-0.422,-0.405,2362.8,1
Systemic Lupus Erythematosus,allages,"Omega[3,6]",0.171,0.001,0.054,0.064,0.081,0.100,0.125,0.143,0.158,0.171,0.184,0.200,0.217,0.240,0.259,0.275,3080.7,1
Systemic Lupus Erythematosus,allages,"Omega[4,5]",0.049,0.001,0.056,-0.062,-0.043,-0.022,0.003,0.019,0.034,0.048,0.062,0.078,0.096,0.119,0.142,0.157,3979.8,1
Systemic Lupus Erythematosus,allages,"Omega[4,6]",0.270,0.001,0.053,0.164,0.181,0.202,0.224,0.241,0.257,0.270,0.284,0.298,0.316,0.338,0.357,0.372,3376.7,1
Systemic Lupus Erythematosus,allages,"Omega[5,6]",0.008,0.001,0.061,-0.112,-0.095,-0.071,-0.042,-0.024,-0.007,0.009,0.024,0.039,0.058,0.087,0.106,0.124,2571.7,1
Axial Spondyloarthritis,agerestricted,"Omega[1,2]",0.376,0.001,0.035,0.305,0.318,0.331,0.348,0.359,0.368,0.377,0.384,0.395,0.406,0.422,0.433,0.443,2687.4,1
Axial Spondyloarthritis,agerestricted,"Omega[1,3]",0.380,0.001,0.038,0.305,0.316,0.331,0.349,0.361,0.370,0.381,0.390,0.400,0.413,0.428,0.444,0.453,2386,1
Axial Spondyloarthritis,agerestricted,"Omega[1,4]",0.182,0.001,0.045,0.090,0.105,0.124,0.144,0.159,0.172,0.183,0.195,0.206,0.219,0.238,0.255,0.268,3092.6,1
Axial Spondyloarthritis,agerestricted,"Omega[1,5]",0.132,0.001,0.048,0.039,0.053,0.069,0.092,0.106,0.119,0.132,0.145,0.157,0.171,0.193,0.209,0.226,3021.3,1
Axial Spondyloarthritis,agerestricted,"Omega[1,6]",0.192,0.001,0.057,0.077,0.096,0.118,0.144,0.163,0.177,0.192,0.207,0.222,0.240,0.263,0.283,0.301,2880.9,1
Axial Spondyloarthritis,agerestricted,"Omega[2,3]",0.187,0.001,0.043,0.102,0.115,0.132,0.150,0.163,0.175,0.187,0.198,0.209,0.224,0.241,0.256,0.270,2698.8,1
Axial Spondyloarthritis,agerestricted,"Omega[2,4]",0.135,0.001,0.046,0.046,0.059,0.076,0.095,0.111,0.122,0.134,0.146,0.159,0.175,0.194,0.211,0.224,2936.2,1
Axial Spondyloarthritis,agerestricted,"Omega[2,5]",0.096,0.001,0.051,-0.002,0.012,0.031,0.052,0.068,0.083,0.096,0.109,0.123,0.138,0.161,0.177,0.196,2716.2,1
Axial Spondyloarthritis,agerestricted,"Omega[2,6]",0.449,0.001,0.055,0.338,0.355,0.377,0.402,0.421,0.436,0.450,0.465,0.480,0.496,0.518,0.539,0.554,2637.3,1
Axial Spondyloarthritis,agerestricted,"Omega[3,4]",0.217,0.001,0.049,0.122,0.137,0.155,0.178,0.192,0.205,0.217,0.230,0.243,0.259,0.279,0.297,0.312,2812.4,1
Axial Spondyloarthritis,agerestricted,"Omega[3,5]",0.194,0.001,0.052,0.090,0.106,0.129,0.150,0.167,0.181,0.194,0.207,0.221,0.239,0.260,0.278,0.293,1803.4,1
Axial Spondyloarthritis,agerestricted,"Omega[3,6]",0.143,0.001,0.062,0.020,0.039,0.064,0.091,0.110,0.127,0.144,0.158,0.176,0.196,0.224,0.246,0.262,3005.2,1
Axial Spondyloarthritis,agerestricted,"Omega[4,5]",0.154,0.001,0.055,0.049,0.065,0.083,0.107,0.124,0.139,0.153,0.169,0.185,0.201,0.225,0.244,0.261,2062.2,1
Axial Spondyloarthritis,agerestricted,"Omega[4,6]",0.213,0.001,0.064,0.086,0.106,0.130,0.159,0.182,0.198,0.215,0.230,0.246,0.266,0.293,0.318,0.338,2334.3,1
Axial Spondyloarthritis,agerestricted,"Omega[5,6]",0.132,0.001,0.067,-0.004,0.017,0.044,0.077,0.098,0.116,0.134,0.150,0.168,0.188,0.216,0.241,0.259,2326.8,1
"Hypertension, Pulmonary",agerestricted,"Omega[1,2]",0.222,0.002,0.073,0.075,0.097,0.126,0.163,0.185,0.205,0.225,0.242,0.260,0.285,0.317,0.342,0.365,2021.4,1
"Hypertension, Pulmonary",agerestricted,"Omega[1,3]",-0.125,0.002,0.075,-0.272,-0.246,-0.221,-0.189,-0.165,-0.145,-0.126,-0.107,-0.086,-0.061,-0.027,-0.002,0.022,1791.8,1
"Hypertension, Pulmonary",agerestricted,"Omega[1,4]",0.217,0.002,0.081,0.058,0.082,0.111,0.148,0.174,0.197,0.218,0.240,0.262,0.287,0.322,0.347,0.369,1389.2,1
"Hypertension, Pulmonary",agerestricted,"Omega[1,5]",0.053,0.002,0.080,-0.105,-0.080,-0.051,-0.014,0.012,0.034,0.053,0.075,0.096,0.119,0.156,0.183,0.208,1950.4,1
"Hypertension, Pulmonary",agerestricted,"Omega[1,6]",-0.064,0.002,0.085,-0.231,-0.202,-0.174,-0.136,-0.109,-0.086,-0.065,-0.043,-0.019,0.007,0.046,0.074,0.101,1904.7,1
"Hypertension, Pulmonary",agerestricted,"Omega[2,3]",0.166,0.001,0.067,0.039,0.057,0.078,0.108,0.131,0.149,0.166,0.183,0.201,0.222,0.253,0.279,0.298,2926.3,1
"Hypertension, Pulmonary",agerestricted,"Omega[2,4]",0.400,0.001,0.065,0.270,0.294,0.317,0.345,0.367,0.386,0.402,0.418,0.435,0.454,0.481,0.507,0.526,2762.1,1
"Hypertension, Pulmonary",agerestricted,"Omega[2,5]",0.317,0.001,0.068,0.177,0.200,0.227,0.261,0.283,0.302,0.318,0.336,0.355,0.374,0.403,0.424,0.447,2521.9,1
"Hypertension, Pulmonary",agerestricted,"Omega[2,6]",0.090,0.001,0.076,-0.064,-0.037,-0.006,0.026,0.050,0.071,0.090,0.109,0.130,0.153,0.188,0.215,0.235,2569,1
"Hypertension, Pulmonary",agerestricted,"Omega[3,4]",0.059,0.001,0.070,-0.079,-0.058,-0.031,0.001,0.023,0.042,0.059,0.076,0.095,0.120,0.149,0.173,0.198,3410.2,1
"Hypertension, Pulmonary",agerestricted,"Omega[3,5]",0.104,0.001,0.070,-0.038,-0.013,0.014,0.048,0.068,0.087,0.105,0.123,0.141,0.162,0.193,0.218,0.237,3048.2,1
"Hypertension, Pulmonary",agerestricted,"Omega[3,6]",0.212,0.001,0.075,0.068,0.087,0.114,0.147,0.171,0.193,0.213,0.233,0.253,0.277,0.307,0.333,0.357,2882.9,1
"Hypertension, Pulmonary",agerestricted,"Omega[4,5]",0.069,0.001,0.073,-0.073,-0.052,-0.025,0.007,0.030,0.050,0.068,0.088,0.108,0.130,0.163,0.190,0.211,2914,1
"Hypertension, Pulmonary",agerestricted,"Omega[4,6]",-0.112,0.002,0.083,-0.273,-0.249,-0.219,-0.183,-0.157,-0.133,-0.111,-0.090,-0.066,-0.041,-0.004,0.026,0.048,2270.2,1
"Hypertension, Pulmonary",agerestricted,"Omega[5,6]",0.111,0.002,0.081,-0.050,-0.024,0.006,0.043,0.069,0.091,0.109,0.130,0.153,0.180,0.215,0.241,0.267,2360.5,1
Parkinson's disease (all),agerestricted,"Omega[1,2]",0.219,0.000,0.024,0.172,0.180,0.189,0.199,0.206,0.214,0.220,0.225,0.232,0.239,0.249,0.258,0.265,2820,1
Parkinson's disease (all),agerestricted,"Omega[1,3]",0.051,0.001,0.025,0.001,0.009,0.018,0.029,0.038,0.044,0.051,0.057,0.064,0.072,0.083,0.092,0.099,2484.4,1
Parkinson's disease (all),agerestricted,"Omega[1,4]",0.052,0.000,0.025,0.003,0.010,0.020,0.030,0.038,0.045,0.052,0.058,0.065,0.073,0.084,0.093,0.101,2949.3,1
Parkinson's disease (all),agerestricted,"Omega[1,5]",0.383,0.001,0.024,0.335,0.343,0.352,0.364,0.370,0.377,0.383,0.389,0.396,0.403,0.412,0.421,0.428,2208.5,1
Parkinson's disease (all),agerestricted,"Omega[1,6]",0.116,0.001,0.030,0.059,0.067,0.078,0.091,0.101,0.108,0.117,0.124,0.132,0.141,0.154,0.164,0.175,2525.5,1
Parkinson's disease (all),agerestricted,"Omega[2,3]",0.244,0.000,0.024,0.195,0.203,0.213,0.223,0.231,0.238,0.245,0.250,0.257,0.264,0.276,0.283,0.290,2848.1,1
Parkinson's disease (all),agerestricted,"Omega[2,4]",0.237,0.000,0.025,0.187,0.196,0.205,0.216,0.224,0.231,0.238,0.244,0.251,0.259,0.268,0.277,0.284,2924.4,1
Parkinson's disease (all),agerestricted,"Omega[2,5]",0.477,0.000,0.023,0.432,0.440,0.448,0.457,0.465,0.471,0.477,0.482,0.489,0.496,0.505,0.513,0.519,2766.6,1
Parkinson's disease (all),agerestricted,"Omega[2,6]",0.191,0.001,0.029,0.132,0.142,0.153,0.166,0.175,0.183,0.191,0.198,0.206,0.215,0.228,0.238,0.248,2685.9,1
Parkinson's disease (all),agerestricted,"Omega[3,4]",0.205,0.000,0.026,0.154,0.162,0.171,0.184,0.192,0.199,0.205,0.211,0.218,0.226,0.237,0.246,0.255,2971.1,1
Parkinson's disease (all),agerestricted,"Omega[3,5]",0.031,0.001,0.027,-0.021,-0.014,-0.004,0.008,0.017,0.024,0.031,0.038,0.045,0.054,0.065,0.076,0.085,2887.1,1
Parkinson's disease (all),agerestricted,"Omega[3,6]",0.130,0.001,0.030,0.072,0.081,0.092,0.104,0.114,0.122,0.130,0.138,0.146,0.155,0.169,0.180,0.189,2893.5,1
Parkinson's disease (all),agerestricted,"Omega[4,5]",-0.205,0.001,0.027,-0.258,-0.249,-0.239,-0.229,-0.220,-0.213,-0.206,-0.198,-0.191,-0.182,-0.170,-0.159,-0.151,2443.8,1
Parkinson's disease (all),agerestricted,"Omega[4,6]",0.110,0.001,0.031,0.050,0.059,0.071,0.084,0.093,0.101,0.109,0.118,0.126,0.137,0.151,0.163,0.172,2854.3,1
Parkinson's disease (all),agerestricted,"Omega[5,6]",0.074,0.001,0.031,0.014,0.022,0.033,0.047,0.057,0.065,0.073,0.082,0.091,0.101,0.114,0.125,0.134,2308.3,1
Psoriatic arthropathy,agerestricted,"Omega[1,2]",0.271,0.001,0.027,0.218,0.227,0.237,0.249,0.258,0.265,0.272,0.279,0.285,0.293,0.305,0.316,0.322,2611.8,1
Psoriatic arthropathy,agerestricted,"Omega[1,3]",0.412,0.001,0.028,0.356,0.365,0.376,0.388,0.397,0.405,0.412,0.419,0.427,0.436,0.447,0.457,0.467,2219.7,1
Psoriatic arthropathy,agerestricted,"Omega[1,4]",0.224,0.001,0.032,0.163,0.172,0.183,0.198,0.208,0.217,0.225,0.233,0.241,0.251,0.265,0.276,0.286,2665.7,1
Psoriatic arthropathy,agerestricted,"Omega[1,5]",0.178,0.001,0.034,0.112,0.123,0.136,0.150,0.160,0.169,0.178,0.187,0.195,0.206,0.222,0.233,0.243,2569.3,1
Psoriatic arthropathy,agerestricted,"Omega[1,6]",0.187,0.001,0.039,0.106,0.122,0.137,0.155,0.167,0.178,0.187,0.197,0.207,0.219,0.236,0.251,0.264,2639.3,1
Psoriatic arthropathy,agerestricted,"Omega[2,3]",0.118,0.001,0.031,0.059,0.067,0.078,0.091,0.101,0.110,0.118,0.126,0.135,0.144,0.157,0.169,0.178,3264.4,1
Psoriatic arthropathy,agerestricted,"Omega[2,4]",0.089,0.001,0.033,0.025,0.036,0.047,0.061,0.072,0.081,0.089,0.097,0.106,0.117,0.131,0.142,0.151,2772.5,1
Psoriatic arthropathy,agerestricted,"Omega[2,5]",0.030,0.001,0.035,-0.038,-0.026,-0.014,0.002,0.013,0.021,0.030,0.039,0.048,0.060,0.075,0.087,0.098,2682.7,1
Psoriatic arthropathy,agerestricted,"Omega[2,6]",0.379,0.001,0.036,0.307,0.318,0.332,0.348,0.360,0.370,0.380,0.389,0.399,0.410,0.426,0.439,0.449,3006.3,1
Psoriatic arthropathy,agerestricted,"Omega[3,4]",0.172,0.001,0.035,0.104,0.115,0.128,0.142,0.153,0.163,0.171,0.180,0.189,0.201,0.217,0.229,0.243,2173.2,1
Psoriatic arthropathy,agerestricted,"Omega[3,5]",0.138,0.001,0.036,0.066,0.078,0.092,0.109,0.120,0.130,0.139,0.148,0.157,0.168,0.183,0.197,0.209,2637,1
Psoriatic arthropathy,agerestricted,"Omega[3,6]",0.159,0.001,0.042,0.076,0.088,0.105,0.124,0.137,0.148,0.159,0.170,0.181,0.194,0.212,0.227,0.239,3008.8,1
Psoriatic arthropathy,agerestricted,"Omega[4,5]",0.197,0.001,0.037,0.126,0.136,0.150,0.167,0.178,0.187,0.196,0.206,0.216,0.228,0.246,0.258,0.268,2287.6,1
Psoriatic arthropathy,agerestricted,"Omega[4,6]",0.118,0.001,0.043,0.036,0.047,0.063,0.081,0.096,0.107,0.119,0.129,0.141,0.154,0.173,0.189,0.203,2463.1,1
Psoriatic arthropathy,agerestricted,"Omega[5,6]",0.083,0.001,0.045,-0.006,0.010,0.026,0.047,0.060,0.072,0.083,0.094,0.106,0.120,0.139,0.157,0.171,2589.1,1
Systemic Lupus Erythematosus,agerestricted,"Omega[1,2]",0.248,0.001,0.051,0.149,0.163,0.180,0.205,0.221,0.235,0.249,0.262,0.275,0.290,0.312,0.330,0.343,3425.1,1
Systemic Lupus Erythematosus,agerestricted,"Omega[1,3]",0.389,0.001,0.047,0.292,0.309,0.328,0.349,0.365,0.378,0.390,0.401,0.414,0.429,0.450,0.464,0.476,2647.7,1
Systemic Lupus Erythematosus,agerestricted,"Omega[1,4]",0.383,0.001,0.050,0.281,0.299,0.318,0.341,0.357,0.371,0.384,0.396,0.410,0.426,0.446,0.462,0.475,2989.6,1
Systemic Lupus Erythematosus,agerestricted,"Omega[1,5]",0.132,0.001,0.056,0.018,0.038,0.061,0.085,0.102,0.118,0.132,0.147,0.162,0.180,0.205,0.226,0.244,2261.1,1
